article_link,body_text,pub_date,title,clean_text,damage_level,school
http://sn4hr.org/blog/2015/11/15/regime-forces-targeted-ahmad-al-taan-school-in-khan-sheikhoun-city-in-idlib-governorate-in-november-15/,"
snhr: alleged russian warplanes fired missiles on ahmad al ta’an school in khan sheikhoun city in idlib governorate, partially damaging the school and its fence, november 15, 2015.
","November 15, 2015",alleged russian warplanes targeted ahmad al ta’an school in khan sheikhoun city in idlib governorate in november 15,snhr alleged russian warplanes fired missiles on ahmad al taan school in khan sheikhoun city in idlib governorate partially damaging the school and its fence november  ,partially damaging,ahmad al taan school
http://sn4hr.org/blog/2015/11/15/the-death-of-a-child-due-to-regime-forces-shelling-on-abi-al-alaa-preparatory-school-for-boys-in-maaret-al-numan-city-in-idlib-governorate-in-november-15/,"
the child qusay mahmoud al fatouh, age 12, died in regime warplanes missiles fired on abi al alaa preparatory school for boys in ma’aret al numan city in idlib governorate, november 15, 2015.
","November 15, 2015",the death of a child due to regime forces shelling on abi al alaa preparatory school for boys in ma’aret al numan city in idlib governorate in november 15.,the child qusay mahmoud al fatouh age  died in regime warplanes missiles fired on abi al alaa preparatory school for boys in maaret al numan city in idlib governorate november  ,,abi al alaa preparatory school
http://sn4hr.org/blog/2015/11/15/regime-forces-targeted-abi-al-alaa-preparatory-school-for-boys-in-maaret-al-numan-city-in-idlib-governorate-in-november-15-2/,"
snhr: alleged russian warplanes fired missiles on abi al alaa preparatory school for boys in ma’aret al numan city in idlib governorate, damaging the school’s building, fence and yard, november 15, 2015.
","November 15, 2015",alleged russian warplanes targeted abi al alaa preparatory school for boys in ma’aret al numan city in idlib governorate in november 15.,snhr alleged russian warplanes fired missiles on abi al alaa preparatory school for boys in maaret al numan city in idlib governorate damaging the schools building fence and yard november  ,damaging,abi al alaa preparatory school
http://sn4hr.org/blog/2015/11/11/regime-forces-targeted-high-school-of-industry-in-maaret-al-numan-city-in-idlib-governorate-in-november-10/,"
snhr: alleged russian warplanes missiles fired on the high school of industry in ma’aret al numan city in idlib governorate, damaging the school building and turned it out of service, november 11, 2015.
","November 11, 2015",alleged russian warplanes targeted high school of industry in ma’aret al numan city in idlib governorate in november 10,snhr alleged russian warplanes missiles fired on the high school of industry in maaret al numan city in idlib governorate damaging the school building and turned it out of service november  ,damaging,the high school
http://sn4hr.org/blog/2015/11/01/regime-forces-targeted-al-eis-al-muhdatha-school-in-al-eis-town-in-aleppo-governorate-in-october-31/,"
snhr: regime warplanes fired missiles near al eis al muhdatha school in al eis town in aleppo governorate, causing severe damage, october 31, 2015.
","November 1, 2015",regime forces targeted al eis al muhdatha school in al eis town in aleppo governorate in october 31,snhr regime warplanes fired missiles near al eis al muhdatha school in al eis town in aleppo governorate causing severe damage october  ,damage,al eis al muhdatha school
http://sn4hr.org/blog/2015/10/31/a-girl-15-years-old-arrested-by-kurd-self-management-forces-from-her-school-in-hasakah-city-in-october-31/,"
the girl malfa ahmad al melhem, age 15, from tal hajar neighborhood in hasakah city, arrested by kurd self-management forces from ahmad ze’al school in hasakah city, and taken her to the training camps of the kurd self-management forces, october 31, 2015.
","October 31, 2015",a girl 15 years old arrested by kurd self-management forces from her school in hasakah city in october 31,the girl malfa ahmad al melhem age  from tal hajar neighborhood in hasakah city arrested by kurd selfmanagement forces from ahmad zeal school in hasakah city and taken her to the training camps of the kurd selfmanagement forces october  ,,no school found
http://sn4hr.org/blog/2015/10/29/regime-warplanes-targeted-a-school-in-haboub-village-in-homs-governorate-in-october-28/,"
snhr: regime warplanes fired missiles near at a school in haboub village in homs governorate countryside, causing damages, october 28, 2015
","October 29, 2015",regime warplanes targeted a school in haboub village in homs governorate in october 28,snhr regime warplanes fired missiles near at a school in haboub village in homs governorate countryside causing damages october  ,damage,at a school
http://sn4hr.org/blog/2015/10/27/a-girl-13-kidnapped-by-unknown-individuals-on-her-way-to-her-school-in-mzaireeb-town-in-daraa-governorate-in-october-27/,"
the girl ro’a faisal mnaizel, age 13, from mzaireeb town in daraa governorate countryside, kidnapped by unknown individuals while on her way to school in mzaireeb town, and taken her to unknown destination, october 27, 2015.
","October 27, 2015","a girl, 13, kidnapped by unknown individuals on her way to her school in mzaireeb town in daraa governorate in october 27",the girl roa faisal mnaizel age  from mzaireeb town in daraa governorate countryside kidnapped by unknown individuals while on her way to school in mzaireeb town and taken her to unknown destination october  ,,her way to school
http://sn4hr.org/blog/2015/10/20/regime-forces-shelling-targeted-a-school-in-srmin-city-in-idlib-governorate-in-october-20/,"
snhr: suspected russian warplanes fired missiles on a school in srmin city in idlib governorate, partially damaging the school and its fence, october 20, 2015.
","October 20, 2015",suspected russian warplanes shelling targeted a school in srmin city in idlib governorate in october 20,snhr suspected russian warplanes fired missiles on a school in srmin city in idlib governorate partially damaging the school and its fence october  ,partially damaging,a school
http://sn4hr.org/blog/2015/10/13/regime-warplanes-targeted-a-school-in-tal-al-sultan-village-in-idlib-governorate-in-october-13/,"
snhr: regime warplanes fired missiles on a school in tal al sultan village in idlib governorate, damaging the building severely, october 13, 2015.
","October 13, 2015",regime warplanes targeted a school in tal al sultan village in idlib governorate in october 13,snhr regime warplanes fired missiles on a school in tal al sultan village in idlib governorate damaging the building severely october  ,severely,a school
http://sn4hr.org/blog/2015/10/13/alleged-russian-forces-targeted-school-ein-larouz-town-idlib-governorate-october-13-2015/,"
snhr: alleged russian warplanes fired missiles on school sheltering displaced individuals in ein larouz town in idlib governorate, damaging it severely, 13 october, 2015.
","October 13, 2015","alleged russian forces targeted school in ein larouz town in idlib governorate in october 13, 2015",snhr alleged russian warplanes fired missiles on school sheltering displaced individuals in ein larouz town in idlib governorate damaging it severely  october ,severely,school
http://sn4hr.org/blog/2015/10/05/regime-helicopters-targeted-al-quds-school-in-al-yarmouk-camp-in-damascus-in-october-5/,"
snhr: regime helicopters dropped a barrel bomb on al quds school in all yarmouk camp in damascus governorate, damaging the school, october 5, 2015.
","October 5, 2015",regime helicopters targeted al quds school in al yarmouk camp in damascus in october 5,snhr regime helicopters dropped a barrel bomb on al quds school in all yarmouk camp in damascus governorate damaging the school october  ,damaging,al quds school
http://sn4hr.org/blog/2015/09/22/government-forces-shelling-targeted-a-khawla-bint-al-azwar-school-in-al-waer-in-homs-in-september-21/,"
snhr: government artillery fired a missile on khawla bint al azwar school in al wa’er in homs, partially damaging its fence and damaging its building severely, september 21, 2015
","September 22, 2015",government forces shelling targeted a khawla bint al azwar school in al wa’er in homs in september 21,snhr government artillery fired a missile on khawla bint al azwar school in al waer in homs partially damaging its fence and damaging its building severely september  ,severely,khawla bint al azwar school
http://sn4hr.org/blog/2015/09/19/government-forces-targeted-a-school-in-maaret-msreen-in-idlib-in-september-19/,"
snhr: government warplanes fired a missile on a school in ma’aret msreen in idlib, partially damaging the school, september 19, 2015.
","September 19, 2015",government forces targeted a school in ma’aret msreen in idlib in september 19,snhr government warplanes fired a missile on a school in maaret msreen in idlib partially damaging the school september  ,partially damaging,a school
http://sn4hr.org/blog/2015/09/17/government-forces-targeted-a-school-in-al-latamneh-in-hama-in-september-17/,"
snhr: government aviation dropped a barrel bomb on a school in al latamneh in hama, partially damaging the school, september 17, 2015.
","September 17, 2015",government forces targeted a school in al latamneh in hama in september 17,snhr government aviation dropped a barrel bomb on a school in al latamneh in hama partially damaging the school september  ,partially damaging,a school
http://sn4hr.org/blog/2015/09/15/massacre-in-isis-explosion-of-a-container-near-edwar-ewas-school-in-masaken-al-mahatta-in-hasakah-in-september-14/,"
at least 6 civilians (4 women and 2 children) died in explosion of a container by isis near edwar ewas school in masaken al mahatta in hasakah, september 14, 2015.
","September 15, 2015",massacre in isis explosion of a container near edwar ewas school in masaken al mahatta in hasakah in september 14,at least  civilians  women and  children died in explosion of a container by isis near edwar ewas school in masaken al mahatta in hasakah september  ,,edwar ewas school
http://sn4hr.org/blog/2015/09/15/the-death-of-2-boys-in-isis-explosion-of-a-container-near-edwar-ewas-school-in-al-hasakah-in-september-14/,"
the boys waseem and taim khaled al taha from al hasakah died in explosion of a container by isis near edwar ewas school in hasakah causing a massacre, september 14, 2015
","September 15, 2015",the death of 2 boys in isis explosion of a container near edwar ewas school in al hasakah in september 14,the boys waseem and taim khaled al taha from al hasakah died in explosion of a container by isis near edwar ewas school in hasakah causing a massacre september  ,,edwar ewas school
http://sn4hr.org/blog/2015/09/13/armed-opposition-targeted-rushdi-barakat-school-in-rukn-al-din-in-damascus-in-september-13/,"
snhr: mortar shell fell on rushdi barakat school in rukn al din in damascus fired from armed opposition territory, wounding a teacher, and causing damages in the school building, september 13, 2015.
","September 13, 2015",armed opposition targeted rushdi barakat school in rukn al din in damascus in september 13,snhr mortar shell fell on rushdi barakat school in rukn al din in damascus fired from armed opposition territory wounding a teacher and causing damages in the school building september  ,damage,rushdi barakat school
http://sn4hr.org/blog/2015/09/12/government-forces-targeted-a-school-in-al-latamneh-in-hama-in-september-11/,"
snhr: government aviation dropped a barrel bomb on a school in al latamneh in hama, damaging it severely, september 11, 2015.
","September 12, 2015",government forces targeted a school in al latamneh in hama in september 11,snhr government aviation dropped a barrel bomb on a school in al latamneh in hama damaging it severely september  ,severely,a school
http://sn4hr.org/blog/2015/09/02/government-forces-targeted-martyr-ahmad-mighlaj-school-in-kafr-aweed-in-idlib-in-september-2/,"
snhr: government warplanes missiles fired on martyr ahmad mighlaj school in kafr aweed village in idlib, destroying most of its building, september 1, 2015.
","September 2, 2015",government forces targeted martyr ahmad mighlaj school in kafr aweed in idlib in september 1,snhr government warplanes missiles fired on martyr ahmad mighlaj school in kafr aweed village in idlib destroying most of its building september  ,destroying most,martyr ahmad mighlaj school
http://sn4hr.org/blog/2015/08/31/government-forces-targeted-a-school-in-ein-tarma-in-rif-dimashq-in-august-31/,"
snhr: government warplanes fired a missile near a school in ein tarma in rif dimashq, destroying part of its fence, august 31, 2015.
","August 31, 2015",government forces targeted a school in ein tarma in rif dimashq in august 31,snhr government warplanes fired a missile near a school in ein tarma in rif dimashq destroying part of its fence august  ,destroying part,a school
http://sn4hr.org/blog/2015/08/28/government-forces-targeted-a-school-in-jisr-al-shoughour-in-idlib-in-august-28/,"
snhr: government aviation dropped gas cylinders on walid shaaban high school in jisr al shoughour in idlib, damaging the school severely, august 28, 2015.
","August 28, 2015",government forces targeted a school in jisr al shoughour in idlib in august 28,snhr government aviation dropped gas cylinders on walid shaaban high school in jisr al shoughour in idlib damaging the school severely august  ,severely,walid shaaban high school
http://sn4hr.org/blog/2015/08/23/government-forces-targeted-a-school-in-areeha-in-idlib-in-august-23/,"
snhr: government warplanes fired several missiles on a school in areeha in idlib, partially damaging the school, august 23, 2015.
","August 23, 2015",government forces targeted a school in areeha in idlib in august 23,snhr government warplanes fired several missiles on a school in areeha in idlib partially damaging the school august  ,partially damaging,a school
http://sn4hr.org/blog/2015/08/21/government-forces-shelling-targeted-a-school-in-maarata-in-idlib-in-august-21/,"
snhr: government warplanes fired a missile on ma’arata in idlib, damaging the school building, august 21, 2015
","August 21, 2015",government forces shelling targeted a school in ma’arata in idlib in august 21,snhr government warplanes fired a missile on maarata in idlib damaging the school building august  ,damaging,maarata in idlib damaging the school
http://sn4hr.org/blog/2015/08/20/government-force-targeted-a-school-in-al-hawash-village-in-hama-in-august-20/,"
snhr: government aviation dropped 2 barrel bombs near a school in al hawash village in hama, partially damaging its fence, august 20, 2015.
","August 20, 2015",government force targeted a school in al hawash village in hama in august 20,snhr government aviation dropped  barrel bombs near a school in al hawash village in hama partially damaging its fence august  ,partially damaging,a school
http://sn4hr.org/blog/2015/08/19/government-forces-targeted-a-school-in-palmyra-in-homs-in-august-19/,"
snhr: government aviation dropped a barrel on merei al tawab school in palmyra in homs, killing a woman and partially damaging the school building, august 19, 2015.
","August 19, 2015",government forces targeted a school in palmyra in homs in august 19,snhr government aviation dropped a barrel on merei al tawab school in palmyra in homs killing a woman and partially damaging the school building august  ,partially damaging,merei al tawab school
http://sn4hr.org/blog/2015/08/13/government-warplanes-targeted-a-school-in-al-mouzra-in-idlib-in-august-13/,"
snhr: government warplanes fired a missile on a school in al mouzra village in idlib, killing 4 victims andw wounding 11 others, and partially damaging the school, august 13, 2015.
","August 13, 2015",government warplanes targeted a school in al mouzra in idlib in august 13,snhr government warplanes fired a missile on a school in al mouzra village in idlib killing  victims andw wounding  others and partially damaging the school august  ,partially damaging,a school
http://sn4hr.org/blog/2015/08/13/government-forces-shelling-targeted-a-school-in-jisr-al-shoughour-in-idlib-in-aug-13/,"
snhr: government warplanes fired a missile on rabea al adawiya school in jisr al shoughour in idlib, damaging the school and its fence partially, august 13, 2015.
","August 13, 2015",government forces shelling targeted a school in jisr al shoughour in idlib in aug 13,snhr government warplanes fired a missile on rabea al adawiya school in jisr al shoughour in idlib damaging the school and its fence partially august  ,partially,rabea al adawiya school
http://sn4hr.org/blog/2015/08/09/government-warplanes-targeted-a-school-in-zardna-in-idlib-in-august-9/,"
snhr: government warplanes fired a missile on a school in zardna in idlib, killing at least 4 children, and partially damaging the school, august 9, 2015.
","August 9, 2015",government warplanes targeted a school in zardna in idlib in august 9,snhr government warplanes fired a missile on a school in zardna in idlib killing at least  children and partially damaging the school august  ,partially damaging,a school
http://sn4hr.org/blog/2015/08/08/government-forces-shelling-targeted-a-school-in-idlib-in-august-8/,"
snhr: government warplanes fired a missile on a primary school in idlib, causing partial damage, august 8, 2015.
","August 8, 2015",government forces shelling targeted a school in idlib in august 8,snhr government warplanes fired a missile on a primary school in idlib causing partial damage august  ,damage,a primary school
http://sn4hr.org/blog/2015/08/06/government-warplanes-targeted-a-school-in-jisr-al-shoughour-in-idlib-in-august-6/,"
snhr: government warplanes fired 2 missiles on ruqqaya school in jisr al shoughour in idlib, turning it out of service, august 6, 2015
","August 6, 2015",government warplanes targeted a school in jisr al shoughour in idlib in august 6,snhr government warplanes fired  missiles on ruqqaya school in jisr al shoughour in idlib turning it out of service august  ,,ruqqaya school
http://sn4hr.org/blog/2015/07/30/government-forces-shelling-targeted-a-school-in-manbej-in-aleppo-in-july-30/,"
snhr: government warplanes fired a missile near the sharia school in manbej in aleppo, damaging the school building, july 30, 2015
","July 30, 2015",government forces shelling targeted a school in manbej in aleppo in july 30,snhr government warplanes fired a missile near the sharia school in manbej in aleppo damaging the school building july  ,damaging,the sharia school
http://sn4hr.org/blog/2015/07/22/government-forces-shelling-targeted-a-school-in-idlib-in-july-22/,"
snhr: government warplanes fired 2 missiles on kensafra school for girls in idlib, partially damaging the school ant its fence, july 22, 2015
","July 22, 2015",government forces shelling targeted a school in idlib in july 22,snhr government warplanes fired  missiles on kensafra school for girls in idlib partially damaging the school ant its fence july  ,partially damaging,kensafra school
http://sn4hr.org/blog/2015/07/14/government-forces-targeted-a-school-in-mshmshan-village-in-idlib-in-july-14/,"
snhr: government warplanes fired a missile on a school in mshmshan village in idlib, wounding 7 children and partially damaging the school building, july 14, 2015
","July 14, 2015",government forces targeted a school in mshmshan village in idlib in july 14,snhr government warplanes fired a missile on a school in mshmshan village in idlib wounding  children and partially damaging the school building july  ,partially damaging,a school
http://sn4hr.org/blog/2015/07/11/government-forces-shelling-targeted-a-school-in-al-bab-in-aleppo-in-july-11/,"
snhr: government aviation dropped a barrel bomb on al assani school in al bab in aleppo, causing a massacre, and partially damaging the school, july 11, 2015
","July 11, 2015",government forces shelling targeted a school in al bab in aleppo in july 11,snhr government aviation dropped a barrel bomb on al assani school in al bab in aleppo causing a massacre and partially damaging the school july  ,partially damaging,al assani school
http://sn4hr.org/blog/2015/07/09/government-forces-targeted-a-school-in-maaret-al-numan-in-idlib-in-july-9/,"
snhr: government aviation dropped 2 barrel bombs on al qaziz school in ma’aret al numan in idlib damaging it partially, july 9, 2015.
","July 9, 2015",government forces targeted a school in ma’aret al numan in idlib in july 9,snhr government aviation dropped  barrel bombs on al qaziz school in maaret al numan in idlib damaging it partially july  ,partially,al qaziz school
http://sn4hr.org/blog/2015/07/03/government-forces-targeted-a-school-in-ghuwairan-in-al-hasakah-in-july-3/,"
snhr: government warplanes fired a missile on fatima al zahra’a school in ghuwairan neighborhood in al hasakah, damaging the school, july 3, 2015
","July 3, 2015",government forces targeted a school in ghuwairan in al hasakah in july 3,snhr government warplanes fired a missile on fatima al zahraa school in ghuwairan neighborhood in al hasakah damaging the school july  ,damaging,fatima al zahraa school
http://sn4hr.org/blog/2015/06/16/government-forces-targeted-a-school-in-khan-al-sheih-camp-in-rif-dimashq-on-june-16/,"
snhr: government aviation dropped a barrel bomb on beir al sabea school in khan al sheeh camp in rif dimashq killing a woman and partially damaging the school, june 16, 2015.
","June 16, 2015",government forces targeted a school in khan al sheeh camp in rif dimashq on june 16,snhr government aviation dropped a barrel bomb on beir al sabea school in khan al sheeh camp in rif dimashq killing a woman and partially damaging the school june  ,partially damaging,beir al sabea school
http://sn4hr.org/blog/2015/06/08/7773/,"
snhr: government warplanes fired a missile on a school in kensafra village in idlib, destroying part of its fence and damaging its buildings, june 7,2015","June 8, 2015",government forces shelled a school in kensafra village in idlib governorates on june 7.,snhr government warplanes fired a missile on a school in kensafra village in idlib destroying part of its fence and damaging its buildings june ,destroying part,a school
http://sn4hr.org/blog/2015/06/05/7703/,"
snhr: government warplanes fired a missile on a school in ihsem village in idlib partially damaging its fence and some classrooms, june 5, 2015.
","June 5, 2015",government forces shelled a school in ihsem village in idlib governorate on june 5.,snhr government warplanes fired a missile on a school in ihsem village in idlib partially damaging its fence and some classrooms june  ,partially damaging,a school
http://sn4hr.org/blog/2015/06/04/7678/,"
snhr: government warplanes fired a missile on a school in al bara village in idlib damaging it severely, june 4, 2015.
","June 4, 2015",government forces shelled a school in al bara village in idlib governorate on june 4.,snhr government warplanes fired a missile on a school in al bara village in idlib damaging it severely june  ,severely,a school
http://sn4hr.org/blog/2015/06/04/7671/,"
snhr: government aviation dropped 2 barrel bombs on a school in al latamneh in hama partially damaging its building, june 4,2015.
","June 4, 2015",government forces shelled a school in al latamneh city in hama governorate on june 4.,snhr government aviation dropped  barrel bombs on a school in al latamneh in hama partially damaging its building june ,partially damaging,a school
http://sn4hr.org/blog/2015/06/04/7653/,"
snhr: government warplanes fired 2 missiles on a school in ma’aret msreen in idlib, destroying part of the fence and damaging its building, june 4, 2015.
","June 4, 2015",government forces shelled a school in misreen town in idlib governorate on june 4.,snhr government warplanes fired  missiles on a school in maaret msreen in idlib destroying part of the fence and damaging its building june  ,destroying part,a school
http://sn4hr.org/blog/2015/06/03/7634/,"
snhr: government warplanes in a school in ihsem village in idlib partially damaging the school building and fence, june 3, 2015
","June 3, 2015",government forces shelled a school in ihsem village in idlib governorate on june 3.,snhr government warplanes in a school in ihsem village in idlib partially damaging the school building and fence june  ,partially damaging,no school found
http://sn4hr.org/blog/2015/05/31/7518/,"
snhr: government aviation dropped a barrel bomb on a school in kafr aweed in idlib partially damaging its building, may 31, 2015.
","May 31, 2015",government forces shelled a school in kafr aweed village in idlib governorate on may 31.,snhr government aviation dropped a barrel bomb on a school in kafr aweed in idlib partially damaging its building may  ,partially damaging,a school
http://sn4hr.org/blog/2015/05/28/7438/,"
snhr: government aviation dropped 2 barrel bombs on girls high school in al latamneh in hama partially damaging the school building, may 28, 2015.
","May 28, 2015",government forces shelled a school in al latamneh city in hama governorate on may 28.,snhr government aviation dropped  barrel bombs on girls high school in al latamneh in hama partially damaging the school building may  ,partially damaging,girls high school
http://sn4hr.org/blog/2015/05/21/7236/,"
snhr: government warplanes fired a missile near rabe’a al adaweiya school in jisr al shoughour in idlib severely damaging the school building, may 21,2015.
","May 21, 2015",government forces shelled a school in jisr al shoughour city in idlib governorate on may 21.,snhr government warplanes fired a missile near rabea al adaweiya school in jisr al shoughour in idlib severely damaging the school building may ,severely damaging,rabea al adaweiya school
http://sn4hr.org/blog/2015/05/20/7201/,"
snhr: a shell from armed opposition territory fired on al thaqafi school in al malki neighborhood in damascus killing a woman and wounding 22 others, also damaging the school building, may 20, 2015.
","May 20, 2015",armed opposition shelled a school in al malki neighborhood in damascus governorate on may 20.,snhr a shell from armed opposition territory fired on al thaqafi school in al malki neighborhood in damascus killing a woman and wounding  others also damaging the school building may  ,damaging,al thaqafi school
http://sn4hr.org/blog/2015/05/19/7172/,"
snhr: government aviation dropped a barrel bomb near al sheikh jakeer school in bab al nairab in aleppo killing 2 victims and damaging the school building, may 19, 2015.
","May 19, 2015",government forces shelled a school in bab al nairab neighborhood in aleppo governorate on may 19.,snhr government aviation dropped a barrel bomb near al sheikh jakeer school in bab al nairab in aleppo killing  victims and damaging the school building may  ,damaging,al sheikh jakeer school
http://sn4hr.org/blog/2015/05/17/7118/,"
snhr: government aviation barrel bomb dropped on amin marzoq school in al knamat in deir ez-zor severely destroying the school building, may 17, 2015.
","May 17, 2015",government forces shelled a school in al knamat neighborhood in deir ez-zor governorate on may 17.,snhr government aviation barrel bomb dropped on amin marzoq school in al knamat in deir ezzor severely destroying the school building may  ,severely,amin marzoq school
http://sn4hr.org/blog/2015/05/13/6963/,"
snhr: government warplanes fired 2 targeted bombs on a primary school in al khalsa village in aleppo killing at least 9 children and damaging the school building, may 13, 2015.
","May 13, 2015",government forces shelled a school in al khalsa village in aleppo governorate on may 13.,snhr government warplanes fired  targeted bombs on a primary school in al khalsa village in aleppo killing at least  children and damaging the school building may  ,damaging,a primary school
http://sn4hr.org/blog/2015/05/11/6894/,"
snhr: on may 11, government warplanes fired a missile on a school in mozra village in idlib wounding 7 people and partially damaging 2 classrooms
","May 11, 2015",government forces shelled a school in mozra village in idlib governorate on may 11,snhr on may  government warplanes fired a missile on a school in mozra village in idlib wounding  people and partially damaging  classrooms,partially damaging,may  government warplanes fired a missile on a school
http://sn4hr.org/blog/2015/05/09/6856/,"
snhr: on may 9, 2015 government warplanes fired a missile on a primary school in al kafeer village in idlib, completely destroying some classrooms
","May 9, 2015",government forces shelled a school in al kafeer village in idlib governorate on may 9,snhr on may   government warplanes fired a missile on a primary school in al kafeer village in idlib completely destroying some classrooms,completely,may   government warplanes fired a missile on a primary school
http://sn4hr.org/blog/2015/04/24/6279/,"
snhr: on april 24, 2015 government warplanes fired a missile on a school in deir al-asafeer in rural damascus damaging the school building
","April 24, 2015",government forces shelled a school in deir al-asafeer in   damascus suburbs on april 24,snhr on april   government warplanes fired a missile on a school in deir alasafeer in rural damascus damaging the school building,damaging,april   government warplanes fired a missile on a school
http://sn4hr.org/blog/2015/04/13/5887/,"
snhr: on april 12, 2015 government forces shelled an explosive cylinder on martyr ahmad isa school in al-wa’ar in homs what damaged the school building
","April 13, 2015",government forces shelled a school in al wa’er neighborhood in homs governorate on april 12,snhr on april   government forces shelled an explosive cylinder on martyr ahmad isa school in alwaar in homs what damaged the school building,damage,april   government forces shelled an explosive cylinder on martyr ahmad isa school
http://sn4hr.org/blog/2015/04/12/5830/,"
snhr: on april 12, 2015 government warplanes fired a missile on saad al-ansari school at al-ansari neighborhood in aleppo killing 10 victims including a child and 4 women and partially damaging the school building
","April 12, 2015",government forces shelled a school in al ansari neighborhood in aleppo governorate on april 12,snhr on april   government warplanes fired a missile on saad alansari school at alansari neighborhood in aleppo killing  victims including a child and  women and partially damaging the school building,partially damaging,april   government warplanes fired a missile on saad alansari school
http://sn4hr.org/blog/2015/04/06/5597/,"
snhr: on april 6, 2015 government warplanes struck a missile on al-hikmeh school in duma, killing 4 individuals including a woman and a child and causing grave damage to the building
","April 6, 2015",government forces shelled a school in douma city in damascus suburbs on april 6,snhr on april   government warplanes struck a missile on alhikmeh school in duma killing  individuals including a woman and a child and causing grave damage to the building,damage,april   government warplanes struck a missile on alhikmeh school
http://sn4hr.org/blog/2015/03/31/5386/,"
snhr: march 31, 2015 government forces artillery shelled the industrial high school in dael, daraa causing fire
","March 31, 2015",government forces shelled a school in dael city in daraa governorate on march 31,snhr march   government forces artillery shelled the industrial high school in dael daraa causing fire,,no school found
http://sn4hr.org/blog/2015/03/09/4596/,"
snhr: on 8 march, 2015, government forces warplanes targeted ath-thamena elementary school in damascus suburbs – irbeen city and destroyed a part of it.
","March 9, 2015","gov forces shelled a school in damascus suburbs, mar 8-snhr",snhr on  march  government forces warplanes targeted aththamena elementary school in damascus suburbs  irbeen city and destroyed a part of it,, march  government forces warplanes targeted aththamena elementary school
http://sn4hr.org/blog/2015/03/05/4438/,"
on 5 march 2015, government warplanes targeted an elementary school in berat armanaz – idlib, killing eight people at least, including five children, in addition to damages in the school building.
","March 5, 2015",government forces shelled a school in berat armanaz town in idlib governorate on march 5,on  march  government warplanes targeted an elementary school in berat armanaz  idlib killing eight people at least including five children in addition to damages in the school building,damage, march  government warplanes targeted an elementary school
http://sn4hr.org/blog/2015/03/05/4431/,"
eight killed at least, including five children, by government forces warplanes on a school in idlib – berat armanaz town on 5 march 2015.
","March 5, 2015",massacre in government forces shelling on a school in berat armanaz town in idlib governorate on march 5,eight killed at least including five children by government forces warplanes on a school in idlib  berat armanaz town on  march ,,a school
http://sn4hr.org/blog/2017/10/31/massacre-due-syrian-regime-forces-shelling-jisreen-town-damascus-suburbs-october-31-2/,"
image of 2 children wounded as syrian regime artillery fired shells on their school in jisreen town in eastern ghouta east of damascus suburbs, causing a massacre, on october 31, 2017.
","October 31, 2017",massacre due to syrian regime forces shelling on jisreen town in damascus suburbs on october 31,image of  children wounded as syrian regime artillery fired shells on their school in jisreen town in eastern ghouta east of damascus suburbs causing a massacre on october  ,,their school
http://sn4hr.org/blog/2017/10/16/massacre-suspected-russian-forces-shelling-salou-village-deir-ez-zour-governorate-october-15/,"
snhr: at least 6 civilians, including 2 girls and a woman, killed as suspected russian warplanes fired missiles on a school sheltering idps in sa’lou village in deir ez-zour governorate eastern suburbs on october 15, 2017.
","October 16, 2017",massacre in suspected russian forces shelling on sa’lou village in deir ez-zour governorate on october 15,snhr at least  civilians including  girls and a woman killed as suspected russian warplanes fired missiles on a school sheltering idps in salou village in deir ezzour governorate eastern suburbs on october  ,,a school
http://sn4hr.org/blog/2017/09/19/russian-forces-shelled-building-local-council-kafr-nobbol-city-idlib-governorate-september-19-russian-forces-shelled-building-local-council-kafr-nobbol-city-idlib-governor/,"
snhr: suspected russian warplanes fired missiles near the building of local council north of kafr nobbol city in idlib governorate southern suburbs, severely damaging its building and rendering it inoperable on september 19, 2017, the local council occupies the it school in the city.
","September 19, 2017",russian forces shelled the building of local council in kafr nobbol city in idlib governorate on september 19,snhr suspected russian warplanes fired missiles near the building of local council north of kafr nobbol city in idlib governorate southern suburbs severely damaging its building and rendering it inoperable on september   the local council occupies the it school in the city,severely damaging,september   the local council occupies the it school
http://sn4hr.org/blog/2017/09/19/suspected-russian-forces-shelled-civil-defense-center-kafr-nobbol-city-idlib-governorate-september-19/,"
snhr: suspected russian warplanes missiles fired on civil defense center north of kafr nobbol city in idlib governorate southern suburbs, partially damaging the center, and 3 of its cars on september 19, 2017, the civil defense center occupy the it school in the city.
","September 19, 2017",suspected russian forces shelled civil defense center in kafr nobbol city in idlib governorate on september 19,snhr suspected russian warplanes missiles fired on civil defense center north of kafr nobbol city in idlib governorate southern suburbs partially damaging the center and  of its cars on september   the civil defense center occupy the it school in the city,partially damaging,civil defense center north of kafr nobbol city in idlib governorate southern suburbs partially damaging the center and  of its cars on september   the civil defense center occupy the it school
http://sn4hr.org/blog/2017/09/13/massacre-syrian-regime-forces-shelling-mazloom-village-deir-ez-zour-governorate-september-13/,"
snhr: at least 6 civilians, including a girl and 2 women, killed in syrian regime warplanes missiles fired on a school sheltering idps in mazloom village in deir ez-zour governorate eastern suburbs on september 13, 2017.
","September 13, 2017",massacre in syrian regime forces shelling on mazloom village in deir ez-zour governorate on september 13,snhr at least  civilians including a girl and  women killed in syrian regime warplanes missiles fired on a school sheltering idps in mazloom village in deir ezzour governorate eastern suburbs on september  ,,a school
